Arquivo,Tamanho (KB),Data Modificação
TG039_39049_67684_01277_039_20260220011228_91.13.BIN,29.44,20/02/2026 01:12
TG039_39516_66747_00680_039_20260220000254_91.13.BIN,40.28,20/02/2026 00:02
TG037_37504_67275_00959_037_20260220083851_91.13.BIN,9.16,20/02/2026 08:39
TG037_37504_67275_00960_037_20260220180623_91.13.BIN,24.04,20/02/2026 18:07
TG037_37512_67116_01061_037_20260220131344_91.13.BIN,41.52,20/02/2026 20:29
TG037_37512_67116_01062_037_20260220202922_91.13.BIN,28.52,20/02/2026 20:29
TG039_37523_67198_01365_039_20260220145450_91.13.BIN,14.75,20/02/2026 23:16
TG039_37523_67198_01366_039_20260220231617_91.13.BIN,21.71,20/02/2026 23:16
TG039_39010_67846_01466_039_20260220202619_91.13.BIN,3.71,20/02/2026 20:26
TG039_39018_67724_01475_039_20260220200520_91.13.BIN,67.77,20/02/2026 20:11
TG039_39026_67722_01160_039_20260220115648_91.13.BIN,33.22,20/02/2026 20:13
TG039_39026_67722_01161_039_20260220201321_91.13.BIN,20.77,20/02/2026 20:13
TG039_39030_66637_00578_039_20260220063359_91.13.BIN,10.73,21/02/2026 00:06
TG039_39030_66637_00579_039_20260220161756_91.13.BIN,42.10,21/02/2026 00:06
TG039_39031_66664_01269_039_20260220142911_91.13.BIN,11.27,20/02/2026 22:34
TG039_39031_66664_01270_039_20260220223330_91.13.BIN,35.18,20/02/2026 22:34
TG039_39034_67040_01136_039_20260220191505_91.13.BIN,73.30,20/02/2026 19:14
TG039_39038_67350_00601_039_20260220211814_91.13.BIN,95.20,20/02/2026 21:20
TG039_39050_66940_01527_039_20260220192711_91.13.BIN,65.91,20/02/2026 19:27
TG039_39066_67606_01118_039_20260220150315_91.13.BIN,53.99,21/02/2026 00:30
TG039_39070_67623_01585_039_20260220132929_91.13.BIN,39.30,20/02/2026 20:39
TG039_39070_67623_01586_039_20260220203957_91.13.BIN,26.73,20/02/2026 20:39
TG039_39074_66815_01749_039_20260220061952_91.13.BIN,12.85,20/02/2026 23:01
TG039_39074_66815_01750_039_20260220134025_91.13.BIN,32.19,20/02/2026 23:01
TG039_39074_66815_01751_039_20260220225827_91.13.BIN,28.68,20/02/2026 23:01
TG039_39075_67410_01767_039_20260220192920_91.13.BIN,71.22,20/02/2026 19:28
TG039_39098_67417_01090_039_20260220205314_91.13.BIN,30.32,20/02/2026 20:53
TG039_39129_67687_00662_039_20260220205347_91.13.BIN,65.58,20/02/2026 20:52
TG039_39130_67894_01462_039_20260220224950_91.13.BIN,15.55,20/02/2026 22:51
TG039_39135_66580_01500_039_20260220105052_91.13.BIN,28.80,20/02/2026 10:51
TG039_39140_67429_01315_039_20260220193651_91.13.BIN,46.39,20/02/2026 19:36
TG039_39141_66714_01839_039_20260220111035_91.13.BIN,2.47,20/02/2026 11:10
TG039_39141_66714_01840_039_20260220175607_91.13.BIN,23.25,20/02/2026 17:56
TG039_39502_66550_02344_039_20260220155847_91.13.BIN,38.58,20/02/2026 23:12
TG039_39502_66550_02345_039_20260220225900_91.13.BIN,24.83,20/02/2026 23:12
TG039_39509_66193_01810_039_20260220133909_91.13.BIN,32.44,20/02/2026 23:19
TG039_39509_66193_01811_039_20260220231723_91.13.BIN,22.78,20/02/2026 23:19
TG039_39512_66924_01234_039_20260220131202_91.13.BIN,30.12,20/02/2026 22:29
TG039_39512_66924_01235_039_20260220222901_91.13.BIN,21.80,20/02/2026 22:29
TG039_39516_66747_00681_039_20260220125833_91.13.BIN,37.21,20/02/2026 20:23
TG039_39516_66747_00682_039_20260220201708_91.13.BIN,29.38,20/02/2026 20:24
TG039_39518_67819_01495_039_20260220144345_91.13.BIN,37.04,21/02/2026 00:30
TG039_39531_67442_01371_039_20260220095827_91.13.BIN,15.24,20/02/2026 09:59
TG039_39531_67442_01372_039_20260220200102_91.13.BIN,21.35,20/02/2026 20:01
TG039_39532_67577_01364_039_20260220045321_91.13.BIN,2.55,20/02/2026 22:11
TG039_39532_67577_01365_039_20260220113205_91.13.BIN,25.19,20/02/2026 22:11
TG039_39532_67577_01366_039_20260220221134_91.13.BIN,26.33,20/02/2026 22:11
TG039_39535_66204_01520_039_20260220092051_91.13.BIN,22.61,20/02/2026 09:22
TG039_39535_66204_01521_039_20260220184903_91.13.BIN,21.89,20/02/2026 18:49
TG039_39536_66234_01344_039_20260220145056_91.13.BIN,44.44,20/02/2026 21:46
TG039_39536_66234_01345_039_20260220214442_91.13.BIN,34.42,20/02/2026 21:46
TG039_39539_67466_01145_039_20260220092703_91.13.BIN,21.71,20/02/2026 09:28
TG039_39539_67466_01146_039_20260220183139_91.13.BIN,17.62,20/02/2026 18:32
TG039_39540_68261_00893_039_20260220101303_91.13.BIN,17.85,20/02/2026 10:14
TG039_39540_68261_00894_039_20260220190552_91.13.BIN,20.84,20/02/2026 19:06
TG039_39542_66581_01395_039_20260220122336_91.13.BIN,32.45,20/02/2026 12:24
TG039_39546_67472_00857_039_20260220194445_91.13.BIN,56.75,20/02/2026 19:45
