Arquivo,Tamanho (KB),Data Modificação
TG039_39536_66234_01321_039_20260206000013_91.13.BIN,53.05,05/02/2026 23:59
TG039_269098_67417_01078_039_20260206201324_91.13.BIN,51.24,06/02/2026 20:14
TG039_39009_66975_01505_039_20260206143435_91.13.BIN,31.08,06/02/2026 22:37
TG039_39009_66975_01506_039_20260206144614_91.13.BIN,2.04,06/02/2026 22:37
TG039_39009_66975_01507_039_20260206223700_91.13.BIN,27.63,06/02/2026 22:37
TG039_39010_67846_01449_039_20260206144933_91.13.BIN,43.59,06/02/2026 22:39
TG039_39010_67846_01450_039_20260206223620_91.13.BIN,21.04,06/02/2026 22:39
TG039_39011_67653_00488_039_20260206082821_91.13.BIN,5.94,06/02/2026 21:35
TG039_39011_67653_00489_039_20260206115631_91.13.BIN,15.13,06/02/2026 21:36
TG039_39011_67653_00490_039_20260206120234_91.13.BIN,2.41,06/02/2026 21:36
TG039_39011_67653_00491_039_20260206171611_91.13.BIN,22.12,06/02/2026 21:37
TG039_39011_67653_00492_039_20260206212642_91.13.BIN,21.11,06/02/2026 21:37
TG039_39018_67724_01464_039_20260206215111_91.13.BIN,25.93,06/02/2026 21:51
TG039_39026_67722_01143_039_20260206201219_91.13.BIN,45.75,06/02/2026 20:14
TG039_39034_67040_01122_039_20260206194927_91.13.BIN,94.07,06/02/2026 19:49
TG039_39036_67000_01023_039_20260206103443_91.13.BIN,31.66,06/02/2026 10:36
TG039_39038_67350_00588_039_20260206212328_91.13.BIN,104.09,06/02/2026 21:26
TG039_39050_66940_01504_039_20260206134958_91.13.BIN,37.24,07/02/2026 00:27
TG039_39060_67234_01421_039_20260206200526_91.13.BIN,62.32,06/02/2026 20:07
TG039_39066_67606_01092_039_20260206135321_91.13.BIN,72.05,06/02/2026 22:08
TG039_39066_67606_01093_039_20260206220653_91.13.BIN,41.96,06/02/2026 22:08
TG039_39070_67623_01560_039_20260206112649_91.13.BIN,39.69,06/02/2026 19:27
TG039_39070_67623_01561_039_20260206192458_91.13.BIN,23.68,06/02/2026 19:27
TG039_39074_66815_01716_039_20260206141008_91.13.BIN,48.67,06/02/2026 21:40
TG039_39074_66815_01717_039_20260206212510_91.13.BIN,25.79,06/02/2026 21:40
TG039_39086_66932_01117_039_20260206151236_91.13.BIN,45.42,06/02/2026 22:20
TG039_39086_66932_01118_039_20260206222128_91.13.BIN,25.62,06/02/2026 22:20
TG039_39105_67701_01042_039_20260206123115_91.13.BIN,42.75,06/02/2026 20:43
TG039_39105_67701_01043_039_20260206204241_91.13.BIN,41.80,06/02/2026 20:43
TG039_39119_67716_01141_039_20260206203636_91.13.BIN,66.75,06/02/2026 20:38
TG039_39129_67687_00641_039_20260206134521_91.13.BIN,46.08,06/02/2026 21:28
TG039_39129_67687_00642_039_20260206212817_91.13.BIN,48.91,06/02/2026 21:28
TG039_39135_66580_01475_039_20260206112535_91.13.BIN,36.88,06/02/2026 11:28
TG039_39135_66580_01476_039_20260206185607_91.13.BIN,31.70,06/02/2026 18:56
TG039_39140_67429_01302_039_20260206195751_91.13.BIN,72.85,06/02/2026 19:58
TG039_39141_66714_01812_039_20260206184703_91.13.BIN,20.60,06/02/2026 18:46
TG039_39142_67702_01568_039_20260206231142_91.13.BIN,32.96,06/02/2026 23:11
TG039_39501_67588_00888_039_20260206125814_91.13.BIN,36.35,06/02/2026 21:06
TG039_39501_67588_00889_039_20260206205853_91.13.BIN,45.82,06/02/2026 21:06
TG039_39502_66550_02329_039_20260206143350_91.13.BIN,43.22,06/02/2026 22:19
TG039_39502_66550_02330_039_20260206221442_91.13.BIN,32.14,06/02/2026 22:19
TG039_39508_66868_01093_039_20260206141031_91.13.BIN,43.35,06/02/2026 15:08
TG039_39508_66868_01094_039_20260206150602_91.13.BIN,3.04,06/02/2026 15:08
TG039_39509_66193_01783_039_20260206134652_91.13.BIN,30.41,06/02/2026 23:24
TG039_39509_66193_01784_039_20260206232505_91.13.BIN,36.42,06/02/2026 23:24
TG039_39510_67765_01262_039_20260206185617_91.13.BIN,45.58,06/02/2026 19:00
TG039_39516_66747_00660_039_20260206130809_91.13.BIN,54.96,07/02/2026 00:12
TG039_39532_67577_01345_039_20260206052342_91.13.BIN,2.93,06/02/2026 05:24
TG039_39534_66943_01448_039_20260206182724_91.13.BIN,30.89,06/02/2026 18:27
TG039_39535_66204_01497_039_20260206191028_91.13.BIN,13.34,06/02/2026 19:10
TG039_39536_66234_01322_039_20260206142530_91.13.BIN,52.64,06/02/2026 22:26
TG039_39536_66234_01323_039_20260206222022_91.13.BIN,43.15,06/02/2026 22:26
TG039_39539_67466_01130_039_20260206094320_91.13.BIN,26.35,06/02/2026 09:43
TG039_39539_67466_01131_039_20260206185214_91.13.BIN,25.66,06/02/2026 18:53
TG039_39540_68261_00879_039_20260206104040_91.13.BIN,23.07,06/02/2026 10:42
TG039_39540_68261_00880_039_20260206185247_91.13.BIN,16.62,06/02/2026 18:53
TG039_39541_67956_01437_039_20260206155309_91.13.BIN,45.25,06/02/2026 23:02
TG039_39541_67956_01438_039_20260206230148_91.13.BIN,29.03,06/02/2026 23:02
TG039_39542_66581_01382_039_20260206191313_91.13.BIN,72.25,06/02/2026 19:13
