Arquivo,Tamanho (KB),Data Modificação
TG039_39516_66747_00554_039_20251211002303_91.13.BIN,46.14,11/12/2025 00:22
TG037_37512_67116_00963_037_20251211131946_91.13.BIN,49.65,11/12/2025 21:01
TG037_37512_67116_00964_037_20251211204831_91.13.BIN,37.61,11/12/2025 21:01
TG039_37523_67198_01276_039_20251211195507_91.13.BIN,71.63,11/12/2025 19:55
TG039_39010_67846_01371_039_20251211135432_91.13.BIN,28.12,11/12/2025 21:32
TG039_39010_67846_01372_039_20251211213244_91.13.BIN,31.90,11/12/2025 21:32
TG039_39017_66369_01169_039_20251211123951_91.13.BIN,32.99,11/12/2025 21:11
TG039_39017_66369_01170_039_20251211210942_91.13.BIN,27.25,11/12/2025 21:11
TG039_39018_67724_01407_039_20251211193440_91.13.BIN,80.55,11/12/2025 19:34
TG039_39026_67722_01069_039_20251211202426_91.13.BIN,45.46,11/12/2025 20:24
TG039_39030_66637_00505_039_20251211163036_91.13.BIN,67.95,11/12/2025 23:56
TG039_39030_66637_00506_039_20251211235348_91.13.BIN,31.68,11/12/2025 23:56
TG039_39038_67350_00530_039_20251211052733_91.13.BIN,3.76,11/12/2025 05:27
TG039_39041_67728_01234_039_20251211200405_91.13.BIN,53.35,11/12/2025 20:16
TG039_39050_66940_01416_039_20251211113659_91.13.BIN,34.01,12/12/2025 00:38
TG039_39064_66960_00982_039_20251211232014_91.13.BIN,13.18,11/12/2025 23:21
TG039_39066_67606_01004_039_20251211053853_91.13.BIN,3.29,11/12/2025 20:42
TG039_39066_67606_01005_039_20251211131156_91.13.BIN,59.39,11/12/2025 20:42
TG039_39066_67606_01006_039_20251211202941_91.13.BIN,42.00,11/12/2025 20:42
TG039_39070_67623_01461_039_20251211132701_91.13.BIN,40.83,11/12/2025 20:51
TG039_39070_67623_01462_039_20251211205148_91.13.BIN,29.81,11/12/2025 20:51
TG039_39074_66815_01612_039_20251211061824_91.13.BIN,9.82,11/12/2025 23:03
TG039_39074_66815_01613_039_20251211160007_91.13.BIN,50.81,11/12/2025 23:03
TG039_39074_66815_01614_039_20251211230144_91.13.BIN,23.49,11/12/2025 23:03
TG039_39075_67410_01653_039_20251211100628_91.13.BIN,19.83,11/12/2025 10:06
TG039_39075_67410_01654_039_20251211183609_91.13.BIN,15.04,11/12/2025 18:44
TG039_39085_67775_00905_039_20251211044934_91.13.BIN,4.35,11/12/2025 04:48
TG039_39096_67518_01276_039_20251211191606_91.13.BIN,61.87,11/12/2025 19:27
TG039_39098_67417_01015_039_20251211211616_91.13.BIN,28.21,11/12/2025 21:15
TG039_39119_67716_01087_039_20251211195840_91.13.BIN,59.59,11/12/2025 19:58
TG039_39128_67311_00418_039_20251211190650_91.13.BIN,18.07,11/12/2025 19:06
TG039_39132_66379_00926_039_20251211102603_91.13.BIN,25.75,11/12/2025 10:24
TG039_39132_66379_00927_039_20251211200021_91.13.BIN,25.19,11/12/2025 20:02
TG039_39135_66580_01399_039_20251211183732_91.13.BIN,14.86,11/12/2025 18:38
TG039_39141_66714_01710_039_20251211053804_91.13.BIN,3.30,11/12/2025 09:40
TG039_39141_66714_01711_039_20251211093907_91.13.BIN,16.66,11/12/2025 09:40
TG039_39141_66714_01712_039_20251211183933_91.13.BIN,23.08,11/12/2025 18:40
TG039_39142_67702_01466_039_20251211130018_91.13.BIN,34.56,11/12/2025 21:40
TG039_39142_67702_01467_039_20251211165628_91.13.BIN,12.43,11/12/2025 21:40
TG039_39142_67702_01468_039_20251211183222_91.13.BIN,7.21,11/12/2025 21:40
TG039_39142_67702_01469_039_20251211214017_91.13.BIN,17.55,11/12/2025 21:40
TG039_39502_66550_02236_039_20251211130745_91.13.BIN,45.83,11/12/2025 22:59
TG039_39502_66550_02237_039_20251211225646_91.13.BIN,34.43,11/12/2025 22:59
TG039_39509_66193_01697_039_20251211202039_91.13.BIN,49.75,11/12/2025 20:31
TG039_39510_67069_00372_039_20251211052538_91.13.BIN,3.02,11/12/2025 05:25
TG039_39510_67069_00373_039_20251211202511_91.13.BIN,39.19,11/12/2025 20:33
TG039_39516_66747_00555_039_20251211150621_91.13.BIN,64.54,12/12/2025 00:14
TG039_39532_67577_01273_039_20251211114945_91.13.BIN,26.29,11/12/2025 22:37
TG039_39532_67577_01274_039_20251211223744_91.13.BIN,41.35,11/12/2025 22:37
TG039_39534_66943_01383_039_20251211191550_91.13.BIN,65.50,11/12/2025 19:14
TG039_39535_66204_01422_039_20251211093653_91.13.BIN,28.34,11/12/2025 09:37
TG039_39535_66204_01423_039_20251211191122_91.13.BIN,33.15,11/12/2025 19:11
TG039_39536_66234_01235_039_20251211113416_91.13.BIN,43.50,11/12/2025 22:06
TG039_39536_66234_01236_039_20251211220533_91.13.BIN,41.04,11/12/2025 22:06
TG039_39539_67466_01061_039_20251211090957_91.13.BIN,28.43,11/12/2025 09:10
TG039_39539_67466_01062_039_20251211183343_91.13.BIN,17.46,11/12/2025 18:35
TG039_39541_67956_01371_039_20251211121415_91.13.BIN,28.08,11/12/2025 22:40
TG039_39541_67956_01372_039_20251211224018_91.13.BIN,28.03,11/12/2025 22:40
TG039_39542_66581_01318_039_20251211201444_91.13.BIN,45.20,11/12/2025 20:15
TG039_39545_67269_00834_039_20251211215930_91.13.BIN,51.25,11/12/2025 22:04
