Arquivo,Tamanho (KB),Data Modificação
TG039_39501_67588_00848_039_20251225001811_91.13.BIN,22.12,25/12/2025 00:29
TG039_37523_67198_01291_039_20251225124901_91.13.BIN,26.12,25/12/2025 18:59
TG039_37523_67198_01292_039_20251225185819_91.13.BIN,24.21,25/12/2025 18:59
TG039_39026_67722_01090_039_20251225133932_91.13.BIN,13.60,25/12/2025 21:40
TG039_39026_67722_01091_039_20251225214018_91.13.BIN,26.31,25/12/2025 21:40
TG039_39050_66940_01437_039_20251225124208_91.13.BIN,20.94,25/12/2025 22:25
TG039_39050_66940_01438_039_20251225222127_91.13.BIN,23.95,25/12/2025 22:25
TG039_39054_66869_00912_039_20251225135846_91.13.BIN,15.68,25/12/2025 13:58
TG039_39064_66960_01004_039_20251225150917_91.13.BIN,13.96,25/12/2025 15:09
TG039_39069_68308_00241_039_20251225045814_91.13.BIN,3.28,25/12/2025 04:57
TG039_39070_67623_01491_039_20251225212356_91.13.BIN,18.32,25/12/2025 21:24
TG039_39074_66815_01647_039_20251225133118_91.13.BIN,30.36,25/12/2025 22:09
TG039_39074_66815_01648_039_20251225220820_91.13.BIN,33.69,25/12/2025 22:09
TG039_39135_66580_01422_039_20251225132615_91.13.BIN,18.20,25/12/2025 21:31
TG039_39135_66580_01423_039_20251225213100_91.13.BIN,14.30,25/12/2025 21:31
TG039_39140_67429_01262_039_20251225135804_91.13.BIN,31.63,25/12/2025 23:12
TG039_39140_67429_01263_039_20251225231021_91.13.BIN,42.09,25/12/2025 23:12
TG039_39142_67702_01496_039_20251225135928_91.13.BIN,18.93,25/12/2025 20:14
TG039_39142_67702_01497_039_20251225201319_91.13.BIN,19.04,25/12/2025 20:14
TG039_39502_66550_02262_039_20251225145915_91.13.BIN,21.45,25/12/2025 21:09
TG039_39502_66550_02263_039_20251225211000_91.13.BIN,18.42,25/12/2025 21:09
TG039_39509_66193_01718_039_20251225142728_91.13.BIN,27.86,25/12/2025 23:07
TG039_39509_66193_01719_039_20251225230629_91.13.BIN,30.68,25/12/2025 23:07
TG039_39516_66747_00583_039_20251225125333_91.13.BIN,32.85,26/12/2025 00:11
TG039_39541_67956_01395_039_20251225134910_91.13.BIN,22.28,25/12/2025 13:49
