Arquivo,Tamanho (KB),Data Modificação
TG039_39050_66940_01417_039_20251212003842_91.13.BIN,33.53,12/12/2025 00:38
TG039_39516_66747_00556_039_20251212001359_91.13.BIN,54.54,12/12/2025 00:14
TG037_37512_67116_00965_037_20251212132907_91.13.BIN,46.97,12/12/2025 21:15
TG037_37512_67116_00966_037_20251212210510_91.13.BIN,32.52,12/12/2025 21:15
TG039_37523_67198_01277_039_20251212200819_91.13.BIN,80.77,12/12/2025 20:11
TG039_39010_67846_01373_039_20251212143136_91.13.BIN,42.08,13/12/2025 00:34
TG039_39017_66369_01171_039_20251212212018_91.13.BIN,79.05,12/12/2025 21:23
TG039_39018_67724_01408_039_20251212194020_91.13.BIN,54.14,12/12/2025 19:44
TG039_39026_67722_01070_039_20251212211350_91.13.BIN,52.59,12/12/2025 21:15
TG039_39041_67728_01235_039_20251212101059_91.13.BIN,15.67,12/12/2025 10:12
TG039_39041_67728_01236_039_20251212195809_91.13.BIN,23.51,12/12/2025 19:58
TG039_39050_66940_01418_039_20251212125131_91.13.BIN,37.33,12/12/2025 23:43
TG039_39050_66940_01419_039_20251212234301_91.13.BIN,40.45,12/12/2025 23:43
TG039_39064_66960_00984_039_20251212234058_91.13.BIN,31.14,12/12/2025 23:40
TG039_39066_67606_01007_039_20251212150931_91.13.BIN,49.69,13/12/2025 00:39
TG039_39070_67623_01463_039_20251212111244_91.13.BIN,30.83,12/12/2025 20:55
TG039_39070_67623_01464_039_20251212205327_91.13.BIN,44.87,12/12/2025 20:55
TG039_39074_66815_01615_039_20251212061909_91.13.BIN,8.74,12/12/2025 23:00
TG039_39074_66815_01616_039_20251212133402_91.13.BIN,42.93,12/12/2025 23:00
TG039_39074_66815_01617_039_20251212225714_91.13.BIN,27.83,12/12/2025 23:00
TG039_39075_67410_01655_039_20251212122304_91.13.BIN,42.85,12/12/2025 20:19
TG039_39075_67410_01656_039_20251212201637_91.13.BIN,39.55,12/12/2025 20:19
TG039_39084_67230_01415_039_20251212205300_91.13.BIN,18.31,12/12/2025 20:56
TG039_39096_67518_01277_039_20251212201412_91.13.BIN,63.07,12/12/2025 20:14
TG039_39105_67701_00979_039_20251212143821_91.13.BIN,46.03,12/12/2025 22:12
TG039_39105_67701_00980_039_20251212221047_91.13.BIN,34.79,12/12/2025 22:13
TG039_39119_67716_01088_039_20251212094507_91.13.BIN,15.52,12/12/2025 09:45
TG039_39119_67716_01089_039_20251212182453_91.13.BIN,17.02,12/12/2025 18:26
TG039_39121_66993_00691_039_20251212221354_91.13.BIN,32.53,12/12/2025 22:15
TG039_39135_66580_01402_039_20251212192726_91.13.BIN,18.84,12/12/2025 19:28
TG039_39140_67429_01243_039_20251212195857_91.13.BIN,67.12,12/12/2025 19:59
TG039_39141_66714_01713_039_20251212094124_91.13.BIN,22.26,12/12/2025 09:42
TG039_39141_66714_01714_039_20251212183024_91.13.BIN,23.50,12/12/2025 18:30
TG039_39502_66550_02238_039_20251212155909_91.13.BIN,50.34,12/12/2025 23:11
TG039_39502_66550_02239_039_20251212231011_91.13.BIN,42.78,12/12/2025 23:11
TG039_39509_66193_01698_039_20251212130945_91.13.BIN,26.96,12/12/2025 22:42
TG039_39509_66193_01699_039_20251212222935_91.13.BIN,26.29,12/12/2025 22:42
TG039_39510_67069_00374_039_20251212132752_91.13.BIN,26.44,12/12/2025 23:17
TG039_39510_67069_00375_039_20251212231656_91.13.BIN,19.47,12/12/2025 23:17
TG039_39512_66924_01133_039_20251212192112_91.13.BIN,6.98,12/12/2025 19:21
TG039_39516_66747_00557_039_20251212131219_91.13.BIN,53.68,12/12/2025 20:38
TG039_39516_66747_00558_039_20251212203656_91.13.BIN,46.39,12/12/2025 20:38
TG039_39532_67577_01275_039_20251212145915_91.13.BIN,36.41,12/12/2025 22:47
TG039_39532_67577_01276_039_20251212224541_91.13.BIN,25.87,12/12/2025 22:47
TG039_39534_66943_01384_039_20251212120659_91.13.BIN,37.72,12/12/2025 19:53
TG039_39534_66943_01385_039_20251212121235_91.13.BIN,3.15,12/12/2025 19:53
TG039_39534_66943_01386_039_20251212195227_91.13.BIN,30.47,12/12/2025 19:53
TG039_39535_66204_01424_039_20251212092942_91.13.BIN,24.74,12/12/2025 09:31
TG039_39535_66204_01425_039_20251212192717_91.13.BIN,34.43,12/12/2025 19:28
TG039_39536_66234_01237_039_20251212145530_91.13.BIN,58.88,12/12/2025 22:23
TG039_39536_66234_01238_039_20251212222157_91.13.BIN,26.86,12/12/2025 22:23
TG039_39539_67466_01063_039_20251212093249_91.13.BIN,27.48,12/12/2025 09:34
TG039_39541_67956_01373_039_20251212152623_91.13.BIN,34.34,12/12/2025 23:04
TG039_39541_67956_01374_039_20251212230341_91.13.BIN,17.35,12/12/2025 23:04
TG039_39542_66581_01319_039_20251212200214_91.13.BIN,65.70,12/12/2025 20:02
TG039_39545_67269_00835_039_20251212101030_91.13.BIN,16.46,12/12/2025 10:11
TG039_39545_67269_00836_039_20251212191128_91.13.BIN,21.13,12/12/2025 19:12
