Arquivo,Tamanho (KB),Data Modificação
TG039_39050_66940_01396_039_20251202004504_91.13.BIN,34.17,02/12/2025 00:44
TG039_39066_67606_00984_039_20251202002618_91.13.BIN,46.87,02/12/2025 00:25
TG037_37512_67116_00946_037_20251202131609_91.13.BIN,43.25,02/12/2025 20:49
TG037_37512_67116_00947_037_20251202204332_91.13.BIN,27.81,02/12/2025 20:49
TG039_37523_67198_01258_039_20251202200802_91.13.BIN,22.23,02/12/2025 20:08
TG039_39010_67846_01354_039_20251202142137_91.13.BIN,47.21,03/12/2025 00:30
TG039_39018_67724_01399_039_20251202130602_91.13.BIN,27.00,02/12/2025 13:06
TG039_39018_67724_01400_039_20251202133009_91.13.BIN,2.39,02/12/2025 13:29
TG039_39026_67722_01058_039_20251202201015_91.13.BIN,51.97,02/12/2025 20:23
TG039_39030_66637_00493_039_20251202200952_91.13.BIN,26.41,02/12/2025 20:11
TG039_39036_67000_00958_039_20251202194429_91.13.BIN,88.02,02/12/2025 19:44
TG039_39046_67506_00877_039_20251202215544_91.13.BIN,60.49,02/12/2025 22:00
TG039_39050_66940_01397_039_20251202124944_91.13.BIN,39.79,03/12/2025 00:05
TG039_39070_67623_01444_039_20251202132504_91.13.BIN,55.90,02/12/2025 20:43
TG039_39070_67623_01445_039_20251202204345_91.13.BIN,33.30,02/12/2025 20:43
TG039_39074_66815_01596_039_20251202061934_91.13.BIN,10.72,02/12/2025 23:02
TG039_39074_66815_01597_039_20251202155514_91.13.BIN,34.07,02/12/2025 23:02
TG039_39074_66815_01598_039_20251202225958_91.13.BIN,22.75,02/12/2025 23:02
TG039_39075_67410_01640_039_20251202050217_91.13.BIN,3.08,02/12/2025 19:59
TG039_39075_67410_01641_039_20251202195915_91.13.BIN,83.79,02/12/2025 19:59
TG039_39082_66152_01003_039_20251202050818_91.13.BIN,3.07,02/12/2025 05:09
TG039_39082_66152_01004_039_20251202182639_91.13.BIN,19.11,02/12/2025 18:28
TG039_39096_67518_01260_039_20251202065812_91.13.BIN,14.63,02/12/2025 19:26
TG039_39096_67518_01261_039_20251202102339_91.13.BIN,13.37,02/12/2025 19:36
TG039_39096_67518_01262_039_20251202192425_91.13.BIN,45.73,02/12/2025 19:36
TG039_39105_67701_00966_039_20251202203855_91.13.BIN,28.57,02/12/2025 20:37
TG039_39119_67716_01074_039_20251202195951_91.13.BIN,59.76,02/12/2025 20:00
TG039_39128_67311_00406_039_20251202063326_91.13.BIN,13.43,02/12/2025 23:42
TG039_39128_67311_00407_039_20251202140054_91.13.BIN,63.73,02/12/2025 23:42
TG039_39128_67311_00408_039_20251202234158_91.13.BIN,44.49,02/12/2025 23:42
TG039_39135_66580_01381_039_20251202112130_91.13.BIN,30.38,02/12/2025 11:21
TG039_39135_66580_01382_039_20251202192127_91.13.BIN,22.76,02/12/2025 19:20
TG039_39140_67429_01226_039_20251202182518_91.13.BIN,20.74,02/12/2025 18:25
TG039_39141_66714_01696_039_20251202124713_91.13.BIN,39.59,02/12/2025 21:04
TG039_39141_66714_01697_039_20251202210301_91.13.BIN,43.93,02/12/2025 21:04
TG039_39142_67702_01456_039_20251202094211_91.13.BIN,23.27,02/12/2025 09:41
TG039_39142_67702_01457_039_20251202182707_91.13.BIN,14.67,02/12/2025 18:27
TG039_39502_66550_02219_039_20251202105313_91.13.BIN,31.34,02/12/2025 10:53
TG039_39502_66550_02220_039_20251202190940_91.13.BIN,27.00,02/12/2025 19:10
TG039_39509_66193_01679_039_20251202130924_91.13.BIN,31.50,02/12/2025 22:30
TG039_39509_66193_01680_039_20251202223039_91.13.BIN,28.88,02/12/2025 22:30
TG039_39510_67069_00361_039_20251202133016_91.13.BIN,31.84,02/12/2025 23:25
TG039_39510_67069_00362_039_20251202232434_91.13.BIN,20.64,02/12/2025 23:25
TG039_39512_66924_01115_039_20251202203948_91.13.BIN,55.55,02/12/2025 20:42
TG039_39516_66747_00538_039_20251202120936_91.13.BIN,41.27,02/12/2025 21:55
TG039_39516_66747_00539_039_20251202215530_91.13.BIN,49.59,02/12/2025 21:56
TG039_39531_67442_01276_039_20251202155533_91.13.BIN,8.34,02/12/2025 15:55
TG039_39534_66943_01371_039_20251202192003_91.13.BIN,73.55,02/12/2025 19:20
TG039_39535_66204_01411_039_20251202124200_91.13.BIN,53.05,02/12/2025 23:02
TG039_39535_66204_01412_039_20251202230054_91.13.BIN,57.27,02/12/2025 23:02
TG039_39536_66234_01217_039_20251202101500_91.13.BIN,32.20,02/12/2025 10:14
TG039_39536_66234_01218_039_20251202185120_91.13.BIN,16.52,02/12/2025 18:51
TG039_39539_67466_01045_039_20251202115057_91.13.BIN,38.58,02/12/2025 22:35
TG039_39539_67466_01046_039_20251202223347_91.13.BIN,48.21,02/12/2025 22:35
TG039_39540_68261_00815_039_20251202121205_91.13.BIN,25.33,02/12/2025 23:00
TG039_39540_68261_00816_039_20251202225917_91.13.BIN,31.73,02/12/2025 23:00
TG039_39541_67956_01359_039_20251202114719_91.13.BIN,45.10,02/12/2025 22:03
TG039_39541_67956_01360_039_20251202220130_91.13.BIN,42.71,02/12/2025 22:03
