Arquivo,Tamanho (KB),Data Modificação
TG039_39010_67846_01348_039_20251129001502_91.13.BIN,38.24,29/11/2025 00:13
TG039_39050_66940_01391_039_20251129000453_91.13.BIN,29.98,29/11/2025 00:04
TG039_39085_67775_00888_039_20251129001825_91.13.BIN,43.61,29/11/2025 00:22
TG037_37512_67116_00942_037_20251129135520_91.13.BIN,40.23,29/11/2025 23:32
TG037_37512_67116_00943_037_20251129233329_91.13.BIN,47.04,29/11/2025 23:32
TG039_39010_67846_01349_039_20251129121016_91.13.BIN,41.27,29/11/2025 19:49
TG039_39010_67846_01350_039_20251129194936_91.13.BIN,28.63,29/11/2025 19:49
TG039_39018_67724_01393_039_20251129141823_91.13.BIN,25.27,29/11/2025 14:19
TG039_39026_67722_01055_039_20251129140554_91.13.BIN,32.54,29/11/2025 22:02
TG039_39026_67722_01056_039_20251129220411_91.13.BIN,28.54,29/11/2025 22:02
TG039_39036_67000_00954_039_20251129150928_91.13.BIN,53.17,29/11/2025 21:45
TG039_39036_67000_00955_039_20251129214618_91.13.BIN,35.17,29/11/2025 21:45
TG039_39050_66940_01392_039_20251129142801_91.13.BIN,37.46,29/11/2025 14:28
TG039_39059_67424_00884_039_20251129142111_91.13.BIN,37.13,29/11/2025 21:34
TG039_39059_67424_00885_039_20251129213333_91.13.BIN,36.35,29/11/2025 21:34
TG039_39070_67623_01439_039_20251129142431_91.13.BIN,56.46,29/11/2025 23:37
TG039_39070_67623_01440_039_20251129233751_91.13.BIN,45.49,29/11/2025 23:37
TG039_39075_67410_01633_039_20251129153730_91.13.BIN,61.94,29/11/2025 15:36
TG039_39085_67775_00889_039_20251129043851_91.13.BIN,2.84,29/11/2025 04:39
TG039_39096_67518_01256_039_20251129121242_91.13.BIN,16.58,29/11/2025 21:20
TG039_39096_67518_01257_039_20251129211720_91.13.BIN,17.38,29/11/2025 21:20
TG039_39119_67716_01072_039_20251129150506_91.13.BIN,48.38,29/11/2025 15:05
TG039_39128_67311_00398_039_20251129122844_91.13.BIN,37.14,29/11/2025 19:15
TG039_39128_67311_00399_039_20251129191438_91.13.BIN,25.99,29/11/2025 19:15
TG039_39141_66714_01692_039_20251129133050_91.13.BIN,19.29,29/11/2025 13:30
TG039_39141_66714_01693_039_20251129210848_91.13.BIN,29.59,29/11/2025 21:18
TG039_39509_66193_01672_039_20251129060652_91.13.BIN,3.07,29/11/2025 06:07
TG039_39509_66193_01673_039_20251129160039_91.13.BIN,43.23,29/11/2025 16:09
TG039_39512_66924_01109_039_20251129135348_91.13.BIN,37.24,29/11/2025 23:23
TG039_39512_66924_01110_039_20251129232319_91.13.BIN,26.04,29/11/2025 23:23
TG039_39531_67442_01274_039_20251129135720_91.13.BIN,39.88,29/11/2025 20:48
TG039_39531_67442_01275_039_20251129204848_91.13.BIN,24.35,29/11/2025 20:48
TG039_39534_66943_01369_039_20251129134341_91.13.BIN,37.90,29/11/2025 14:01
TG039_39536_66234_01212_039_20251129153756_91.13.BIN,59.88,29/11/2025 15:37
TG039_39545_67269_00821_039_20251129154820_91.13.BIN,59.32,29/11/2025 20:46
TG039_39545_67269_00822_039_20251129204647_91.13.BIN,30.99,29/11/2025 20:46
