Arquivo,Tamanho (KB),Data Modificação
TG039_39010_67846_01392_039_20251224001640_91.13.BIN,25.60,24/12/2025 00:28
TG039_39030_66637_00526_039_20251224000620_91.13.BIN,27.66,24/12/2025 00:06
TG039_39516_66747_00580_039_20251224003230_91.13.BIN,39.69,24/12/2025 00:32
TG039_39011_67653_00441_039_20251224220005_91.13.BIN,6.79,24/12/2025 22:00
TG039_39026_67722_01088_039_20251224125414_91.13.BIN,37.78,24/12/2025 22:17
TG039_39026_67722_01089_039_20251224221628_91.13.BIN,24.77,24/12/2025 22:17
TG039_39041_67728_01250_039_20251224050804_91.13.BIN,3.52,24/12/2025 05:08
TG039_39041_67728_01251_039_20251224054516_91.13.BIN,2.56,24/12/2025 05:45
TG039_39050_66940_01435_039_20251224130354_91.13.BIN,37.54,24/12/2025 13:04
TG039_39050_66940_01436_039_20251224232246_91.13.BIN,25.16,24/12/2025 23:24
TG039_39066_67606_01027_039_20251224143539_91.13.BIN,30.94,24/12/2025 23:33
TG039_39066_67606_01028_039_20251224232947_91.13.BIN,27.28,24/12/2025 23:33
TG039_39069_68308_00239_039_20251224122343_91.13.BIN,10.07,24/12/2025 19:54
TG039_39069_68308_00240_039_20251224195419_91.13.BIN,32.26,24/12/2025 19:54
TG039_39070_67623_01488_039_20251224141338_91.13.BIN,48.53,24/12/2025 21:34
TG039_39070_67623_01489_039_20251224141638_91.13.BIN,2.07,24/12/2025 21:34
TG039_39070_67623_01490_039_20251224213222_91.13.BIN,34.29,24/12/2025 21:34
TG039_39074_66815_01645_039_20251224140137_91.13.BIN,42.72,24/12/2025 22:57
TG039_39074_66815_01646_039_20251224224438_91.13.BIN,23.53,24/12/2025 22:57
TG039_39075_67410_01677_039_20251224152409_91.13.BIN,38.40,24/12/2025 22:47
TG039_39075_67410_01678_039_20251224224519_91.13.BIN,17.03,24/12/2025 22:47
TG039_39105_67701_00995_039_20251224155117_91.13.BIN,36.41,24/12/2025 15:52
TG039_39126_68299_00760_039_20251224141920_91.13.BIN,8.26,24/12/2025 21:37
TG039_39126_68299_00761_039_20251224213718_91.13.BIN,21.11,24/12/2025 21:37
TG039_39128_67311_00440_039_20251224150619_91.13.BIN,54.21,24/12/2025 19:23
TG039_39128_67311_00441_039_20251224192150_91.13.BIN,3.60,24/12/2025 19:23
TG039_39135_66580_01420_039_20251224141040_91.13.BIN,48.35,24/12/2025 21:11
TG039_39135_66580_01421_039_20251224210444_91.13.BIN,27.93,24/12/2025 21:11
TG039_39141_66714_01730_039_20251224060623_91.13.BIN,6.27,24/12/2025 06:06
TG039_39142_67702_01494_039_20251224150357_91.13.BIN,20.05,24/12/2025 21:25
TG039_39142_67702_01495_039_20251224211317_91.13.BIN,13.49,24/12/2025 21:25
TG039_39501_67588_00847_039_20251224151459_91.13.BIN,41.69,25/12/2025 00:29
TG039_39502_66550_02260_039_20251224140015_91.13.BIN,51.93,24/12/2025 23:01
TG039_39502_66550_02261_039_20251224225335_91.13.BIN,39.42,24/12/2025 23:01
TG039_39509_66193_01717_039_20251224223603_91.13.BIN,11.62,24/12/2025 22:36
TG039_39512_66924_01153_039_20251224044323_91.13.BIN,3.00,24/12/2025 04:43
TG039_39516_66747_00581_039_20251224130638_91.13.BIN,16.91,24/12/2025 20:24
TG039_39516_66747_00582_039_20251224202334_91.13.BIN,14.36,24/12/2025 20:24
TG039_39531_67442_01300_039_20251224054407_91.13.BIN,3.14,24/12/2025 05:44
TG039_39535_66204_01444_039_20251224141025_91.13.BIN,39.16,24/12/2025 21:11
TG039_39535_66204_01445_039_20251224210946_91.13.BIN,30.96,24/12/2025 21:11
TG039_39536_66234_01258_039_20251224160411_91.13.BIN,46.14,24/12/2025 16:04
