Arquivo,Tamanho (KB),Data Modificação
TG039_39050_66940_01464_039_20260109002400_91.13.BIN,29.60,09/01/2026 00:24
TG039_39516_66747_00613_039_20260109001410_91.13.BIN,47.48,09/01/2026 00:14
TG037_37504_67275_00916_037_20260109131701_91.13.BIN,29.87,09/01/2026 22:30
TG037_37504_67275_00917_037_20260109222955_91.13.BIN,23.22,09/01/2026 22:30
TG037_37512_67116_01006_037_20260109131839_91.13.BIN,42.58,09/01/2026 20:43
TG037_37512_67116_01007_037_20260109204357_91.13.BIN,33.82,09/01/2026 20:43
TG039_39010_67846_01414_039_20260109141923_91.13.BIN,35.18,10/01/2026 00:16
TG039_39018_67724_01438_039_20260109193256_91.13.BIN,61.28,09/01/2026 19:33
TG039_39026_67722_01116_039_20260109200715_91.13.BIN,44.22,09/01/2026 20:10
TG039_39031_66664_01225_039_20260109101601_91.13.BIN,30.45,09/01/2026 10:16
TG039_39031_66664_01226_039_20260109175253_91.13.BIN,19.40,09/01/2026 17:52
TG039_39034_67040_01098_039_20260109063719_91.13.BIN,13.19,09/01/2026 23:47
TG039_39034_67040_01099_039_20260109161114_91.13.BIN,46.37,09/01/2026 23:47
TG039_39034_67040_01100_039_20260109234820_91.13.BIN,44.78,09/01/2026 23:47
TG039_39036_67000_00988_039_20260109202023_91.13.BIN,41.64,09/01/2026 20:20
TG039_39038_67350_00550_039_20260109123119_91.13.BIN,51.85,09/01/2026 21:05
TG039_39038_67350_00551_039_20260109210421_91.13.BIN,35.38,09/01/2026 21:06
TG039_39041_67728_01270_039_20260109171630_91.13.BIN,2.56,09/01/2026 19:34
TG039_39041_67728_01271_039_20260109193352_91.13.BIN,6.76,09/01/2026 19:34
TG039_39066_67606_01051_039_20260109131014_91.13.BIN,43.74,09/01/2026 20:48
TG039_39066_67606_01052_039_20260109204709_91.13.BIN,39.35,09/01/2026 20:48
TG039_39070_67623_01512_039_20260109121206_91.13.BIN,29.43,09/01/2026 19:39
TG039_39070_67623_01513_039_20260109193833_91.13.BIN,34.54,09/01/2026 19:39
TG039_39074_66815_01677_039_20260109133328_91.13.BIN,32.83,09/01/2026 22:50
TG039_39074_66815_01678_039_20260109225008_91.13.BIN,35.00,09/01/2026 22:50
TG039_39075_67410_01703_039_20260109191844_91.13.BIN,74.37,09/01/2026 19:20
TG039_39083_66631_01258_039_20260109100827_91.13.BIN,25.41,09/01/2026 10:08
TG039_39083_66631_01259_039_20260109185727_91.13.BIN,16.82,09/01/2026 18:57
TG039_39085_67775_00942_039_20260109200053_91.13.BIN,49.02,09/01/2026 20:03
TG039_39096_67518_01303_039_20260109133019_91.13.BIN,40.42,09/01/2026 21:13
TG039_39096_67518_01304_039_20260109210539_91.13.BIN,41.02,09/01/2026 21:13
TG039_39105_67701_01006_039_20260109121402_91.13.BIN,28.11,09/01/2026 21:56
TG039_39105_67701_01007_039_20260109215647_91.13.BIN,28.70,09/01/2026 21:57
TG039_39119_67716_01117_039_20260109144655_91.13.BIN,38.01,09/01/2026 20:55
TG039_39119_67716_01118_039_20260109204821_91.13.BIN,18.10,09/01/2026 20:55
TG039_39121_66993_00728_039_20260109204856_91.13.BIN,17.95,09/01/2026 20:48
TG039_39128_67311_00451_039_20260109124123_91.13.BIN,32.59,09/01/2026 12:40
TG039_39130_67894_01414_039_20260109234142_91.13.BIN,21.48,09/01/2026 23:40
TG039_39135_66580_01443_039_20260109104259_91.13.BIN,22.52,09/01/2026 10:42
TG039_39135_66580_01444_039_20260109182635_91.13.BIN,23.77,09/01/2026 18:26
TG039_39139_67543_01204_039_20260109181610_91.13.BIN,9.17,09/01/2026 18:18
TG039_39141_66714_01762_039_20260109091635_91.13.BIN,22.05,09/01/2026 09:16
TG039_39141_66714_01763_039_20260109175247_91.13.BIN,21.52,09/01/2026 17:52
TG039_39142_67702_01522_039_20260109125001_91.13.BIN,29.41,09/01/2026 20:55
TG039_39142_67702_01523_039_20260109205432_91.13.BIN,35.35,09/01/2026 20:55
TG039_39502_66550_02283_039_20260109160727_91.13.BIN,42.46,09/01/2026 23:00
TG039_39502_66550_02284_039_20260109225707_91.13.BIN,27.36,09/01/2026 23:00
TG039_39509_66193_01742_039_20260109145533_91.13.BIN,34.02,09/01/2026 23:16
TG039_39509_66193_01743_039_20260109231639_91.13.BIN,20.80,09/01/2026 23:16
TG039_39516_66747_00614_039_20260109150412_91.13.BIN,58.44,10/01/2026 00:16
TG039_39531_67442_01321_039_20260109195938_91.13.BIN,15.70,09/01/2026 20:02
TG039_39532_67577_01314_039_20260109150106_91.13.BIN,31.78,09/01/2026 22:08
TG039_39532_67577_01315_039_20260109220853_91.13.BIN,18.79,09/01/2026 22:08
TG039_39534_66943_01416_039_20260109050331_91.13.BIN,3.42,09/01/2026 05:04
TG039_39534_66943_01417_039_20260109192133_91.13.BIN,54.56,09/01/2026 19:20
TG039_39535_66204_01468_039_20260109090855_91.13.BIN,24.06,09/01/2026 09:08
TG039_39535_66204_01469_039_20260109185019_91.13.BIN,26.07,09/01/2026 18:50
TG039_39536_66234_01283_039_20260109144703_91.13.BIN,48.00,09/01/2026 21:48
TG039_39536_66234_01284_039_20260109214738_91.13.BIN,23.93,09/01/2026 21:48
TG039_39539_67466_01100_039_20260109091238_91.13.BIN,22.69,09/01/2026 09:12
TG039_39539_67466_01101_039_20260109183947_91.13.BIN,19.75,09/01/2026 18:40
TG039_39541_67956_01411_039_20260109153446_91.13.BIN,35.16,09/01/2026 22:53
TG039_39541_67956_01412_039_20260109225546_91.13.BIN,17.96,09/01/2026 22:53
