Arquivo,Tamanho (KB),Data Modificação
TG039_39501_67588_00852_039_20251231002247_91.13.BIN,30.33,31/12/2025 00:24
TG039_39516_66747_00593_039_20251231001458_91.13.BIN,35.61,31/12/2025 00:15
TG037_37512_67116_00994_037_20251231141745_91.13.BIN,45.94,31/12/2025 14:17
TG039_39010_67846_01398_039_20251231135017_91.13.BIN,34.12,31/12/2025 22:59
TG039_39010_67846_01399_039_20251231225940_91.13.BIN,32.57,31/12/2025 22:59
TG039_39018_67724_01426_039_20251231132418_91.13.BIN,39.81,31/12/2025 21:50
TG039_39018_67724_01427_039_20251231215044_91.13.BIN,30.18,31/12/2025 21:50
TG039_39026_67722_01099_039_20251231114235_91.13.BIN,25.92,01/01/2026 00:08
TG039_39026_67722_01100_039_20251231223257_91.13.BIN,40.64,01/01/2026 00:08
TG039_39026_67722_01101_039_20251231223633_91.13.BIN,1.29,01/01/2026 00:08
TG039_39036_67000_00979_039_20251231145938_91.13.BIN,42.54,31/12/2025 21:00
TG039_39036_67000_00980_039_20251231205851_91.13.BIN,22.91,31/12/2025 21:00
TG039_39041_67728_01256_039_20251231115730_91.13.BIN,36.25,31/12/2025 19:28
TG039_39041_67728_01257_039_20251231192836_91.13.BIN,14.34,31/12/2025 19:28
TG039_39050_66940_01450_039_20251231213643_91.13.BIN,7.40,31/12/2025 21:37
TG039_39066_67606_01040_039_20251231155502_91.13.BIN,57.63,31/12/2025 22:18
TG039_39066_67606_01041_039_20251231221816_91.13.BIN,34.55,31/12/2025 22:18
TG039_39070_67623_01499_039_20251231141655_91.13.BIN,3.93,31/12/2025 14:16
TG039_39074_66815_01659_039_20251231142244_91.13.BIN,43.05,31/12/2025 23:00
TG039_39074_66815_01660_039_20251231225921_91.13.BIN,32.51,31/12/2025 23:00
TG039_39074_66815_01661_039_20251231230018_91.13.BIN,1.14,31/12/2025 23:00
TG039_39075_67410_01689_039_20251231133427_91.13.BIN,7.78,31/12/2025 22:55
TG039_39075_67410_01690_039_20251231225601_91.13.BIN,30.50,31/12/2025 22:55
TG039_39085_67775_00934_039_20251231140535_91.13.BIN,47.41,31/12/2025 20:58
TG039_39085_67775_00935_039_20251231205736_91.13.BIN,38.73,31/12/2025 20:58
TG039_39096_67518_01295_039_20251231151400_91.13.BIN,36.58,31/12/2025 15:14
TG039_39130_67894_01405_039_20251231152415_91.13.BIN,52.05,31/12/2025 15:27
TG039_39133_67742_01000_039_20251231054411_91.13.BIN,4.87,31/12/2025 05:44
TG039_39133_67742_01001_039_20251231155318_91.13.BIN,65.62,31/12/2025 21:42
TG039_39133_67742_01002_039_20251231214237_91.13.BIN,20.13,31/12/2025 21:42
TG039_39135_66580_01429_039_20251231152158_91.13.BIN,33.47,31/12/2025 20:52
TG039_39135_66580_01430_039_20251231205212_91.13.BIN,11.42,31/12/2025 20:52
TG039_39141_66714_01740_039_20251231134236_91.13.BIN,43.09,31/12/2025 20:12
TG039_39141_66714_01741_039_20251231201226_91.13.BIN,31.00,31/12/2025 20:12
TG039_39142_67702_01504_039_20251231115837_91.13.BIN,11.88,31/12/2025 20:32
TG039_39142_67702_01505_039_20251231203231_91.13.BIN,13.71,31/12/2025 20:32
TG039_39509_66193_01726_039_20251231142425_91.13.BIN,29.62,31/12/2025 23:15
TG039_39509_66193_01727_039_20251231230805_91.13.BIN,32.18,31/12/2025 23:15
TG039_39516_66747_00594_039_20251231152211_91.13.BIN,63.34,31/12/2025 23:29
TG039_39516_66747_00595_039_20251231233001_91.13.BIN,48.87,31/12/2025 23:29
TG039_39536_66234_01266_039_20251231135232_91.13.BIN,47.01,31/12/2025 13:52
