Arquivo,Tamanho (KB),Data Modificação
TG039_39037_67742_01086_039_20260325002216_91.13.BIN,26.88,25/03/2026 00:21
TG039_39066_67606_01180_039_20260325003838_91.13.BIN,40.39,25/03/2026 00:41
TG039_39534_66943_01498_039_20260325000038_91.13.BIN,52.22,25/03/2026 00:01
TG037_37502_66891_00007_037_20260325213448_91.13.BIN,46.17,25/03/2026 21:34
TG037_37512_67116_01116_037_20260325132206_91.13.BIN,51.37,25/03/2026 21:32
TG037_37512_67116_01117_037_20260325210110_91.13.BIN,30.27,25/03/2026 21:32
TG037_37523_67198_01411_037_20260325115200_91.13.BIN,6.96,25/03/2026 20:49
TG037_37523_67198_01412_037_20260325204716_91.13.BIN,49.20,25/03/2026 20:49
TG039_39010_67846_01503_039_20260325071624_91.13.BIN,2.71,25/03/2026 11:11
TG039_39010_67846_01504_039_20260325071657_91.13.BIN,0.93,25/03/2026 11:11
TG039_39010_67846_01505_039_20260325110917_91.13.BIN,23.08,25/03/2026 11:11
TG039_39038_67350_00632_039_20260325194037_91.13.BIN,13.12,25/03/2026 19:42
TG039_39046_67234_01482_039_20260325194535_91.13.BIN,82.11,25/03/2026 19:49
TG039_39050_66940_01571_039_20260325131627_91.13.BIN,38.74,25/03/2026 21:52
TG039_39050_66940_01572_039_20260325215016_91.13.BIN,31.06,25/03/2026 21:52
TG039_39066_67606_01181_039_20260325150906_91.13.BIN,44.32,25/03/2026 15:08
TG039_39070_66648_00949_039_20260325132602_91.13.BIN,40.20,25/03/2026 13:27
TG039_39070_66648_00950_039_20260325205728_91.13.BIN,38.70,25/03/2026 20:57
TG039_39074_66815_01831_039_20260325061837_91.13.BIN,11.12,25/03/2026 16:01
TG039_39074_66815_01832_039_20260325160032_91.13.BIN,54.89,25/03/2026 16:01
TG039_39074_66815_01833_039_20260325230856_91.13.BIN,26.66,25/03/2026 23:11
TG039_39075_67410_01808_039_20260325100032_91.13.BIN,41.60,25/03/2026 12:18
