Arquivo,Tamanho (KB),Data Modificação
TG039_39070_67623_01614_039_20260309001040_91.13.BIN,28.24,09/03/2026 00:14
TG037_37512_67116_01090_037_20260309132057_91.13.BIN,57.14,09/03/2026 20:33
TG037_37512_67116_01091_037_20260309203217_91.13.BIN,32.71,09/03/2026 20:33
TG037_37515_67810_01434_037_20260309202459_91.13.BIN,6.46,09/03/2026 20:27
TG037_37523_67198_01389_037_20260309195443_91.13.BIN,10.89,09/03/2026 19:54
TG039_39017_66369_01252_039_20260309092807_91.13.BIN,27.02,09/03/2026 09:27
TG039_39017_66369_01253_039_20260309181703_91.13.BIN,23.48,09/03/2026 18:17
TG039_39018_67724_01495_039_20260309063625_91.13.BIN,14.39,10/03/2026 00:01
TG039_39018_67724_01496_039_20260309161518_91.13.BIN,44.27,10/03/2026 00:01
TG039_39026_67722_01183_039_20260309122837_91.13.BIN,26.92,09/03/2026 20:48
TG039_39026_67722_01184_039_20260309203302_91.13.BIN,20.84,09/03/2026 20:48
TG039_39031_66664_01289_039_20260309222925_91.13.BIN,17.91,09/03/2026 22:29
TG039_39036_67000_01050_039_20260309193622_91.13.BIN,74.86,09/03/2026 19:36
TG039_39037_67742_01061_039_20260309121029_91.13.BIN,18.95,09/03/2026 21:56
TG039_39037_67742_01062_039_20260309215514_91.13.BIN,49.39,09/03/2026 21:56
TG039_39066_67606_01149_039_20260309192552_91.13.BIN,10.46,09/03/2026 19:27
TG039_39070_67623_01615_039_20260309113646_91.13.BIN,33.21,09/03/2026 20:55
TG039_39070_67623_01616_039_20260309131850_91.13.BIN,10.17,09/03/2026 20:59
TG039_39070_67623_01617_039_20260309161443_91.13.BIN,9.67,09/03/2026 20:59
TG039_39070_67623_01618_039_20260309203817_91.13.BIN,17.96,09/03/2026 20:59
TG039_39074_66815_01793_039_20260309062115_91.13.BIN,10.27,09/03/2026 23:19
TG039_39074_66815_01794_039_20260309134235_91.13.BIN,40.50,09/03/2026 23:19
TG039_39074_66815_01795_039_20260309231348_91.13.BIN,40.58,09/03/2026 23:20
TG039_39075_67410_01786_039_20260309123148_91.13.BIN,44.74,09/03/2026 20:34
TG039_39075_67410_01787_039_20260309201808_91.13.BIN,39.20,09/03/2026 20:34
TG039_39096_67518_01334_039_20260309191523_91.13.BIN,71.44,09/03/2026 19:14
TG039_39105_67701_01090_039_20260309223042_91.13.BIN,23.40,09/03/2026 22:31
TG039_39119_67716_01173_039_20260309200921_91.13.BIN,50.70,09/03/2026 20:10
TG039_39121_66993_00796_039_20260309151118_91.13.BIN,45.79,10/03/2026 00:29
TG039_39122_67484_01318_039_20260309211617_91.13.BIN,7.81,09/03/2026 21:17
TG039_39135_66580_01517_039_20260309112231_91.13.BIN,27.36,09/03/2026 11:22
TG039_39135_66580_01518_039_20260309203659_91.13.BIN,17.14,09/03/2026 20:50
TG039_39140_67429_01333_039_20260309194319_91.13.BIN,69.91,09/03/2026 19:42
TG039_39141_66714_01868_039_20260309123901_91.13.BIN,43.54,09/03/2026 21:10
TG039_39141_66714_01869_039_20260309210011_91.13.BIN,46.55,09/03/2026 21:10
TG039_39502_66550_02381_039_20260309094850_91.13.BIN,36.27,09/03/2026 09:49
TG039_39502_66550_02382_039_20260309185959_91.13.BIN,25.92,09/03/2026 19:01
TG039_39509_66193_01844_039_20260309134821_91.13.BIN,30.25,09/03/2026 23:24
TG039_39509_66193_01845_039_20260309232307_91.13.BIN,30.49,09/03/2026 23:24
TG039_39510_67765_01306_039_20260309202954_91.13.BIN,47.69,09/03/2026 20:44
TG039_39514_67455_01261_039_20260309135834_91.13.BIN,20.37,09/03/2026 21:20
TG039_39514_67455_01262_039_20260309212018_91.13.BIN,31.92,09/03/2026 21:20
TG039_39516_66747_00714_039_20260309131112_91.13.BIN,51.66,09/03/2026 20:18
TG039_39516_66747_00715_039_20260309201905_91.13.BIN,38.72,09/03/2026 20:18
TG039_39518_67819_01518_039_20260309134350_91.13.BIN,58.69,10/03/2026 00:24
TG039_39531_67442_01399_039_20260309102329_91.13.BIN,30.21,09/03/2026 10:24
TG039_39531_67442_01400_039_20260309201553_91.13.BIN,18.94,09/03/2026 20:17
TG039_39534_66943_01481_039_20260309191215_91.13.BIN,87.63,09/03/2026 19:11
TG039_39535_66204_01549_039_20260309230953_91.13.BIN,41.58,09/03/2026 23:10
TG039_39536_66234_01369_039_20260309103631_91.13.BIN,25.51,09/03/2026 10:36
TG039_39536_66234_01370_039_20260309183804_91.13.BIN,17.58,09/03/2026 18:38
TG039_39539_67466_01167_039_20260309163917_91.13.BIN,34.10,09/03/2026 16:39
TG039_39540_68261_00919_039_20260309155120_91.13.BIN,39.28,09/03/2026 23:11
TG039_39540_68261_00920_039_20260309231150_91.13.BIN,30.45,09/03/2026 23:11
TG039_39541_67956_01474_039_20260309150042_91.13.BIN,61.62,09/03/2026 21:40
TG039_39541_67956_01475_039_20260309213936_91.13.BIN,34.72,09/03/2026 21:40
TG039_39542_66581_01424_039_20260309193729_91.13.BIN,64.71,09/03/2026 19:36
