Arquivo,Tamanho (KB),Data Modificação
TG039_39066_67606_01173_039_20260322003250_91.13.BIN,31.54,22/03/2026 00:33
TG037_37523_67198_01407_037_20260322131140_91.13.BIN,51.72,22/03/2026 15:15
TG039_39026_67722_01201_039_20260322065009_91.13.BIN,7.81,22/03/2026 21:29
TG039_39026_67722_01202_039_20260322121340_91.13.BIN,19.25,22/03/2026 21:29
TG039_39026_67722_01203_039_20260322212851_91.13.BIN,21.96,22/03/2026 21:29
TG039_39037_67742_01081_039_20260322120122_91.13.BIN,33.73,22/03/2026 21:39
TG039_39037_67742_01082_039_20260322214012_91.13.BIN,35.57,22/03/2026 21:39
TG039_39066_67606_01174_039_20260322220121_91.13.BIN,34.17,22/03/2026 22:06
TG039_39069_68308_00354_039_20260322040230_91.13.BIN,3.36,22/03/2026 04:02
TG039_39070_66648_00944_039_20260322232138_91.13.BIN,42.79,22/03/2026 23:22
TG039_39074_66815_01823_039_20260322135914_91.13.BIN,28.85,22/03/2026 21:48
TG039_39074_66815_01824_039_20260322213346_91.13.BIN,13.59,22/03/2026 21:48
TG039_39096_67518_01349_039_20260322051730_91.13.BIN,35.52,22/03/2026 23:04
TG039_39096_67518_01350_039_20260322141455_91.13.BIN,47.39,22/03/2026 23:04
TG039_39096_67518_01351_039_20260322230331_91.13.BIN,41.36,22/03/2026 23:04
TG039_39105_67701_01110_039_20260322144315_91.13.BIN,43.92,22/03/2026 21:06
TG039_39105_67701_01111_039_20260322210520_91.13.BIN,18.96,22/03/2026 21:06
TG039_39142_67702_01640_039_20260322145302_91.13.BIN,32.40,22/03/2026 15:16
TG039_39502_66550_02400_039_20260322150507_91.13.BIN,40.36,22/03/2026 15:17
TG039_39509_66193_01867_039_20260322110923_91.13.BIN,17.15,22/03/2026 22:30
TG039_39509_66193_01868_039_20260322222925_91.13.BIN,24.72,22/03/2026 22:30
TG039_39512_66837_00819_039_20260322151104_91.13.BIN,53.95,22/03/2026 15:16
TG039_39516_66747_00741_039_20260322134926_91.13.BIN,55.93,23/03/2026 00:10
TG039_39531_67442_01418_039_20260322143855_91.13.BIN,48.82,22/03/2026 21:00
TG039_39531_67442_01419_039_20260322210003_91.13.BIN,17.16,22/03/2026 21:00
TG039_39535_66204_01569_039_20260322135026_91.13.BIN,42.53,22/03/2026 22:29
TG039_39535_66204_01570_039_20260322222831_91.13.BIN,35.48,22/03/2026 22:29
TG039_39541_67956_01494_039_20260322142834_91.13.BIN,28.27,22/03/2026 15:15
