Arquivo,Tamanho (KB),Data Modificação
TG039_39502_66550_02203_039_20251124001517_91.13.BIN,51.82,24/11/2025 00:17
TG037_37520_66648_00817_037_20251124201435_91.13.BIN,80.63,24/11/2025 20:26
TG039_39009_66975_01440_039_20251124082258_91.13.BIN,17.22,24/11/2025 20:17
TG039_39009_66975_01441_039_20251124201317_91.13.BIN,45.66,24/11/2025 20:17
TG039_39010_67846_01339_039_20251124133730_91.13.BIN,46.82,24/11/2025 21:20
TG039_39010_67846_01340_039_20251124212055_91.13.BIN,25.09,24/11/2025 21:20
TG039_39018_67724_01388_039_20251124194443_91.13.BIN,64.61,24/11/2025 19:42
TG039_39026_67722_01049_039_20251124201413_91.13.BIN,46.45,24/11/2025 20:19
TG039_39030_66637_00483_039_20251124212633_91.13.BIN,62.70,24/11/2025 21:28
TG039_39036_67000_00946_039_20251124195630_91.13.BIN,35.19,24/11/2025 19:56
TG039_39046_67506_00866_039_20251124091414_91.13.BIN,27.91,24/11/2025 23:49
TG039_39046_67506_00867_039_20251124162134_91.13.BIN,39.55,24/11/2025 23:49
TG039_39046_67506_00868_039_20251124234749_91.13.BIN,29.05,24/11/2025 23:49
TG039_39059_67424_00874_039_20251124045844_91.13.BIN,7.37,24/11/2025 04:59
TG039_39059_67424_00875_039_20251124054038_91.13.BIN,2.53,24/11/2025 05:40
TG039_39066_67606_00971_039_20251124131047_91.13.BIN,46.80,24/11/2025 20:32
TG039_39066_67606_00972_039_20251124202632_91.13.BIN,36.21,24/11/2025 20:55
TG039_39070_67623_01429_039_20251124133121_91.13.BIN,43.17,24/11/2025 20:46
TG039_39070_67623_01430_039_20251124204410_91.13.BIN,27.73,24/11/2025 20:46
TG039_39074_66815_01576_039_20251124061925_91.13.BIN,10.67,24/11/2025 23:09
TG039_39074_66815_01577_039_20251124155137_91.13.BIN,46.23,24/11/2025 23:09
TG039_39074_66815_01578_039_20251124230528_91.13.BIN,22.58,24/11/2025 23:09
TG039_39075_67410_01626_039_20251124111339_91.13.BIN,33.53,24/11/2025 11:12
TG039_39075_67410_01627_039_20251124183224_91.13.BIN,20.03,24/11/2025 18:34
TG039_39085_67775_00881_039_20251124081148_91.13.BIN,8.51,24/11/2025 10:49
TG039_39085_67775_00882_039_20251124104828_91.13.BIN,15.67,24/11/2025 10:49
TG039_39085_67775_00883_039_20251124165952_91.13.BIN,9.13,24/11/2025 19:30
TG039_39085_67775_00884_039_20251124193027_91.13.BIN,11.58,24/11/2025 19:30
TG039_39096_67518_01250_039_20251124192814_91.13.BIN,73.90,24/11/2025 19:29
TG039_39105_67701_00957_039_20251124131727_91.13.BIN,36.51,24/11/2025 13:16
TG039_39105_67701_00958_039_20251124135253_91.13.BIN,2.10,24/11/2025 13:53
TG039_39119_67716_01065_039_20251124122710_91.13.BIN,33.49,24/11/2025 20:31
TG039_39119_67716_01066_039_20251124200511_91.13.BIN,32.54,24/11/2025 20:31
TG039_39121_66993_00660_039_20251124130014_91.13.BIN,21.38,24/11/2025 22:27
TG039_39121_66993_00661_039_20251124222922_91.13.BIN,32.33,24/11/2025 22:27
TG039_39129_67687_00598_039_20251124210132_91.13.BIN,35.48,24/11/2025 20:59
TG039_39140_67429_01217_039_20251124194236_91.13.BIN,50.58,24/11/2025 19:41
TG039_39141_66714_01681_039_20251124094939_91.13.BIN,29.74,24/11/2025 09:49
TG039_39141_66714_01682_039_20251124183118_91.13.BIN,23.51,24/11/2025 18:32
TG039_39502_66550_02204_039_20251124155557_91.13.BIN,61.58,24/11/2025 23:11
TG039_39502_66550_02205_039_20251124230642_91.13.BIN,33.56,24/11/2025 23:11
TG039_39508_66868_01017_039_20251124195939_91.13.BIN,43.95,24/11/2025 20:10
TG039_39510_67069_00348_039_20251124132546_91.13.BIN,31.20,24/11/2025 23:19
TG039_39510_67069_00349_039_20251124231646_91.13.BIN,33.30,24/11/2025 23:20
TG039_39512_66924_01102_039_20251124131730_91.13.BIN,40.29,24/11/2025 20:35
TG039_39512_66924_01103_039_20251124203304_91.13.BIN,42.84,24/11/2025 20:35
TG039_39516_66747_00525_039_20251124150301_91.13.BIN,54.00,25/11/2025 00:04
TG039_39531_67442_01267_039_20251124103135_91.13.BIN,28.24,24/11/2025 10:31
TG039_39531_67442_01268_039_20251124195615_91.13.BIN,18.67,24/11/2025 19:55
TG039_39532_67577_01250_039_20251124045549_91.13.BIN,4.59,24/11/2025 04:56
TG039_39532_67577_01251_039_20251124150344_91.13.BIN,43.61,24/11/2025 22:21
TG039_39532_67577_01252_039_20251124222326_91.13.BIN,25.91,24/11/2025 22:21
TG039_39534_66943_01362_039_20251124192600_91.13.BIN,70.21,24/11/2025 19:24
TG039_39535_66204_01398_039_20251124094337_91.13.BIN,22.94,24/11/2025 09:43
TG039_39535_66204_01399_039_20251124182957_91.13.BIN,15.30,24/11/2025 18:30
TG039_39536_66234_01201_039_20251124145829_91.13.BIN,54.84,24/11/2025 21:48
TG039_39536_66234_01202_039_20251124214756_91.13.BIN,43.04,24/11/2025 21:48
TG039_39539_67466_01036_039_20251124093324_91.13.BIN,33.82,24/11/2025 09:32
TG039_39539_67466_01037_039_20251124183421_91.13.BIN,24.16,24/11/2025 18:47
TG039_39540_68261_00803_039_20251124102007_91.13.BIN,14.92,24/11/2025 10:18
TG039_39540_68261_00804_039_20251124190033_91.13.BIN,15.10,24/11/2025 19:00
TG039_39541_67956_01349_039_20251124153423_91.13.BIN,26.53,24/11/2025 23:00
TG039_39541_67956_01350_039_20251124225930_91.13.BIN,27.67,24/11/2025 23:00
TG039_39545_67269_00808_039_20251124141912_91.13.BIN,43.42,25/11/2025 03:49
