Arquivo,Tamanho (KB),Data Modificação
TG039_39009_66975_01557_039_20260305000111_91.13.BIN,34.75,05/03/2026 00:01
TG039_39066_67606_01144_039_20260305004142_91.13.BIN,46.49,05/03/2026 00:43
TG039_39518_67819_01510_039_20260305003257_91.13.BIN,44.76,05/03/2026 00:32
TG037_37512_67116_01084_037_20260305131545_91.13.BIN,37.48,05/03/2026 20:50
TG037_37512_67116_01085_037_20260305204935_91.13.BIN,30.25,05/03/2026 20:50
TG037_37523_67198_01386_037_20260305194752_91.13.BIN,41.45,05/03/2026 19:49
TG039_39009_66975_01558_039_20260305063909_91.13.BIN,9.35,06/03/2026 00:01
TG039_39009_66975_01559_039_20260305135447_91.13.BIN,32.87,06/03/2026 00:01
TG039_39011_67653_00530_039_20260305115027_91.13.BIN,32.37,05/03/2026 22:24
TG039_39011_67653_00531_039_20260305222532_91.13.BIN,44.29,05/03/2026 22:24
TG039_39016_67791_01173_039_20260305050509_91.13.BIN,3.30,05/03/2026 05:04
TG039_39016_67791_01174_039_20260305111533_91.13.BIN,19.26,05/03/2026 11:14
TG039_39026_67722_01178_039_20260305202335_91.13.BIN,46.27,05/03/2026 20:33
TG039_39034_67040_01147_039_20260305203953_91.13.BIN,48.16,05/03/2026 20:39
TG039_39036_67000_01046_039_20260305110321_91.13.BIN,22.17,05/03/2026 11:01
TG039_39036_67000_01047_039_20260305201453_91.13.BIN,26.07,05/03/2026 20:17
TG039_39038_67350_00612_039_20260305201458_91.13.BIN,66.28,05/03/2026 20:14
TG039_39070_67623_01607_039_20260305133152_91.13.BIN,53.01,05/03/2026 20:50
TG039_39070_67623_01608_039_20260305204858_91.13.BIN,29.84,05/03/2026 20:50
TG039_39074_66815_01782_039_20260305061907_91.13.BIN,11.03,05/03/2026 23:06
TG039_39074_66815_01783_039_20260305134049_91.13.BIN,30.11,05/03/2026 23:06
TG039_39074_66815_01784_039_20260305230228_91.13.BIN,32.51,05/03/2026 23:06
TG039_39074_66815_01785_039_20260305231225_91.13.BIN,2.43,05/03/2026 23:12
TG039_39075_67410_01783_039_20260305200540_91.13.BIN,72.26,05/03/2026 20:05
TG039_39085_67775_01016_039_20260305192422_91.13.BIN,22.94,05/03/2026 19:25
TG039_39096_67518_01329_039_20260305055228_91.13.BIN,3.47,05/03/2026 10:24
TG039_39096_67518_01330_039_20260305102634_91.13.BIN,24.34,05/03/2026 10:24
TG039_39096_67518_01331_039_20260305175144_91.13.BIN,17.40,05/03/2026 17:53
