Arquivo,Tamanho (KB),Data Modificação
TG039_39129_67687_00645_039_20260209002547_91.13.BIN,30.87,09/02/2026 00:25
TG039_269098_67417_01082_039_20260209210714_91.13.BIN,41.06,09/02/2026 21:09
TG039_39009_66975_01510_039_20260209063408_91.13.BIN,14.03,09/02/2026 23:25
TG039_39009_66975_01511_039_20260209140338_91.13.BIN,37.67,09/02/2026 23:25
TG039_39009_66975_01512_039_20260209232448_91.13.BIN,36.34,09/02/2026 23:25
TG039_39010_67846_01453_039_20260209134246_91.13.BIN,44.03,09/02/2026 21:26
TG039_39010_67846_01454_039_20260209212041_91.13.BIN,30.87,09/02/2026 21:26
TG039_39026_67722_01146_039_20260209202226_91.13.BIN,55.27,09/02/2026 20:26
TG039_39038_67350_00589_039_20260209122842_91.13.BIN,59.95,09/02/2026 21:08
TG039_39038_67350_00590_039_20260209210544_91.13.BIN,69.27,09/02/2026 21:08
TG039_39050_66940_01510_039_20260209135037_91.13.BIN,50.95,10/02/2026 00:22
TG039_39066_67606_01096_039_20260209130510_91.13.BIN,48.47,09/02/2026 21:05
TG039_39066_67606_01097_039_20260209204716_91.13.BIN,32.49,09/02/2026 21:05
TG039_39070_67623_01566_039_20260209132417_91.13.BIN,54.05,09/02/2026 20:55
TG039_39070_67623_01567_039_20260209205407_91.13.BIN,30.64,09/02/2026 20:55
TG039_39074_66815_01720_039_20260209061738_91.13.BIN,11.73,09/02/2026 23:07
TG039_39074_66815_01721_039_20260209154659_91.13.BIN,41.49,09/02/2026 23:07
TG039_39074_66815_01722_039_20260209230337_91.13.BIN,21.84,09/02/2026 23:08
TG039_39075_67410_01746_039_20260209050819_91.13.BIN,3.22,09/02/2026 05:08
TG039_39075_67410_01747_039_20260209075158_91.13.BIN,17.71,09/02/2026 20:07
TG039_39075_67410_01748_039_20260209143848_91.13.BIN,47.25,09/02/2026 20:07
TG039_39075_67410_01749_039_20260209200437_91.13.BIN,28.44,09/02/2026 20:07
TG039_39086_66932_01119_039_20260209151007_91.13.BIN,54.00,09/02/2026 22:19
TG039_39086_66932_01120_039_20260209221804_91.13.BIN,26.49,09/02/2026 22:19
TG039_39105_67701_01047_039_20260209121032_91.13.BIN,32.48,09/02/2026 21:51
TG039_39105_67701_01048_039_20260209144148_91.13.BIN,12.82,09/02/2026 21:51
TG039_39105_67701_01049_039_20260209214919_91.13.BIN,38.84,09/02/2026 21:51
TG039_39119_67716_01143_039_20260209200058_91.13.BIN,61.56,09/02/2026 20:03
TG039_39129_67687_00646_039_20260209194359_91.13.BIN,54.12,09/02/2026 19:46
TG039_39130_67894_01450_039_20260209102248_91.13.BIN,27.53,09/02/2026 10:24
TG039_39130_67894_01451_039_20260209183738_91.13.BIN,26.57,09/02/2026 18:39
TG039_39135_66580_01481_039_20260209203403_91.13.BIN,38.05,09/02/2026 20:34
TG039_39140_67429_01305_039_20260209194359_91.13.BIN,74.38,09/02/2026 19:45
TG039_39141_66714_01815_039_20260209123507_91.13.BIN,25.79,09/02/2026 21:06
TG039_39141_66714_01816_039_20260209205758_91.13.BIN,39.68,09/02/2026 21:06
TG039_39142_67702_01570_039_20260209180524_91.13.BIN,25.61,09/02/2026 18:05
TG039_39501_67588_00890_039_20260209093858_91.13.BIN,25.00,09/02/2026 09:40
TG039_39501_67588_00891_039_20260209191628_91.13.BIN,17.59,09/02/2026 19:16
TG039_39502_66550_02333_039_20260209100906_91.13.BIN,26.95,09/02/2026 10:10
TG039_39502_66550_02334_039_20260209191948_91.13.BIN,27.13,09/02/2026 19:19
TG039_39509_66193_01789_039_20260209124434_91.13.BIN,28.81,09/02/2026 22:32
TG039_39509_66193_01790_039_20260209223035_91.13.BIN,30.25,09/02/2026 22:32
TG039_39510_67765_01265_039_20260209154654_91.13.BIN,29.93,09/02/2026 23:04
TG039_39510_67765_01266_039_20260209230329_91.13.BIN,15.79,09/02/2026 23:04
TG039_39512_66924_01214_039_20260209204720_91.13.BIN,25.02,09/02/2026 20:49
TG039_39531_67442_01358_039_20260209100430_91.13.BIN,21.71,09/02/2026 10:05
TG039_39531_67442_01359_039_20260209200942_91.13.BIN,23.11,09/02/2026 20:09
TG039_39532_67577_01348_039_20260209093011_91.13.BIN,23.76,09/02/2026 09:32
TG039_39532_67577_01349_039_20260209181844_91.13.BIN,14.53,09/02/2026 18:18
TG039_39534_66943_01450_039_20260209191620_91.13.BIN,55.24,09/02/2026 19:17
TG039_39535_66204_01500_039_20260209160422_91.13.BIN,68.25,09/02/2026 23:07
TG039_39535_66204_01501_039_20260209230524_91.13.BIN,42.55,09/02/2026 23:07
TG039_39536_66234_01328_039_20260209103225_91.13.BIN,26.96,09/02/2026 10:32
TG039_39536_66234_01329_039_20260209185600_91.13.BIN,20.54,09/02/2026 18:55
TG039_39540_68261_00882_039_20260209153914_91.13.BIN,50.43,09/02/2026 23:04
TG039_39540_68261_00883_039_20260209230301_91.13.BIN,24.03,09/02/2026 23:04
TG039_39542_66581_01384_039_20260209195005_91.13.BIN,85.24,09/02/2026 19:52
TG039_39545_67269_00902_039_20260209131455_91.13.BIN,44.45,09/02/2026 21:26
TG039_39545_67269_00903_039_20260209205433_91.13.BIN,31.18,09/02/2026 21:26
