Arquivo,Tamanho (KB),Data Modificação
TG039_39050_66940_01355_039_20251107003300_91.13.BIN,38.47,07/11/2025 00:32
TG039_39066_67606_00935_039_20251107003246_91.13.BIN,47.62,07/11/2025 00:32
TG037_37508_67602_00290_037_20251107120122_91.13.BIN,5.79,07/11/2025 21:20
TG037_37508_67602_00291_037_20251107205509_91.13.BIN,27.56,07/11/2025 21:20
TG037_37512_67116_00910_037_20251107131223_91.13.BIN,48.76,07/11/2025 20:35
TG037_37512_67116_00911_037_20251107203347_91.13.BIN,39.18,07/11/2025 20:35
TG039_39009_66975_01414_039_20251107200549_91.13.BIN,70.85,07/11/2025 20:08
TG039_39018_67724_01375_039_20251107194300_91.13.BIN,56.15,07/11/2025 19:43
TG039_39026_67722_01029_039_20251107200842_91.13.BIN,54.76,07/11/2025 20:10
TG039_39036_67000_00930_039_20251107110929_91.13.BIN,28.38,07/11/2025 11:08
TG039_39036_67000_00931_039_20251107184633_91.13.BIN,20.18,07/11/2025 18:45
TG039_39041_67728_01187_039_20251107200615_91.13.BIN,26.81,07/11/2025 20:05
TG039_39050_66940_01356_039_20251107132940_91.13.BIN,44.05,07/11/2025 23:50
TG039_39050_66940_01357_039_20251107235030_91.13.BIN,32.06,07/11/2025 23:50
TG039_39059_67424_00849_039_20251107041133_91.13.BIN,3.59,07/11/2025 04:10
TG039_39059_67424_00850_039_20251107132806_91.13.BIN,33.69,07/11/2025 21:00
TG039_39059_67424_00851_039_20251107210050_91.13.BIN,35.74,07/11/2025 21:00
TG039_39074_66815_01537_039_20251107062125_91.13.BIN,11.70,07/11/2025 23:04
TG039_39074_66815_01538_039_20251107134314_91.13.BIN,38.51,07/11/2025 23:04
TG039_39074_66815_01539_039_20251107225904_91.13.BIN,33.82,07/11/2025 23:04
TG039_39075_67410_01605_039_20251107200151_91.13.BIN,86.69,07/11/2025 20:02
TG039_39096_67518_01226_039_20251107191901_91.13.BIN,58.38,07/11/2025 19:22
TG039_39098_67417_00966_039_20251107205656_91.13.BIN,17.11,07/11/2025 20:57
TG039_39105_67701_00937_039_20251107204200_91.13.BIN,20.06,07/11/2025 20:43
TG039_39119_67716_01050_039_20251107133836_91.13.BIN,27.41,07/11/2025 21:08
TG039_39119_67716_01051_039_20251107205954_91.13.BIN,26.12,07/11/2025 21:08
TG039_39121_66993_00638_039_20251107184244_91.13.BIN,21.48,07/11/2025 18:42
TG039_39128_67311_00371_039_20251107063759_91.13.BIN,16.25,07/11/2025 23:37
TG039_39128_67311_00372_039_20251107140318_91.13.BIN,50.98,07/11/2025 23:37
TG039_39128_67311_00373_039_20251107233700_91.13.BIN,49.30,07/11/2025 23:37
TG039_39135_66664_01158_039_20251107193043_91.13.BIN,18.71,07/11/2025 19:30
TG039_39140_67429_01199_039_20251107194526_91.13.BIN,75.12,07/11/2025 19:44
TG039_39141_66714_01644_039_20251107131005_91.13.BIN,45.05,07/11/2025 21:26
TG039_39141_66714_01645_039_20251107210244_91.13.BIN,39.43,07/11/2025 21:26
TG039_39142_67702_01409_039_20251107104911_91.13.BIN,24.15,07/11/2025 10:49
TG039_39142_67702_01410_039_20251107181647_91.13.BIN,23.71,07/11/2025 18:16
TG039_39501_67588_00786_039_20251107142857_91.13.BIN,36.61,08/11/2025 00:23
TG039_39502_66550_02175_039_20251107145332_91.13.BIN,56.15,07/11/2025 22:07
TG039_39502_66550_02176_039_20251107220501_91.13.BIN,41.62,07/11/2025 22:07
TG039_39509_66193_01636_039_20251107145009_91.13.BIN,31.86,07/11/2025 23:11
TG039_39509_66193_01637_039_20251107231003_91.13.BIN,23.30,07/11/2025 23:11
TG039_39512_66924_01076_039_20251107095230_91.13.BIN,19.30,07/11/2025 22:31
TG039_39512_66924_01077_039_20251107223246_91.13.BIN,33.69,07/11/2025 22:31
TG039_39516_66747_00496_039_20251107150029_91.13.BIN,54.14,08/11/2025 00:22
TG039_39531_67442_01241_039_20251107103650_91.13.BIN,24.53,07/11/2025 10:35
TG039_39531_67442_01242_039_20251107200147_91.13.BIN,19.94,07/11/2025 20:20
TG039_39531_67442_01243_039_20251107200227_91.13.BIN,1.06,07/11/2025 20:20
TG039_39532_67577_01224_039_20251107052740_91.13.BIN,4.12,07/11/2025 19:34
TG039_39532_67577_01225_039_20251107193113_91.13.BIN,52.91,07/11/2025 19:41
TG039_39534_66943_01345_039_20251107153347_91.13.BIN,46.14,07/11/2025 23:02
TG039_39534_66943_01346_039_20251107230316_91.13.BIN,19.69,07/11/2025 23:02
TG039_39535_66204_01372_039_20251107160348_91.13.BIN,79.50,07/11/2025 23:09
TG039_39535_66204_01373_039_20251107230717_91.13.BIN,32.72,07/11/2025 23:09
TG039_39536_66234_01174_039_20251107191618_91.13.BIN,23.55,07/11/2025 19:15
TG039_39539_67466_01013_039_20251107144303_91.13.BIN,42.55,07/11/2025 22:08
TG039_39539_67466_01014_039_20251107220750_91.13.BIN,34.51,07/11/2025 22:09
TG039_39540_68261_00780_039_20251107103440_91.13.BIN,20.58,07/11/2025 10:33
TG039_39540_68261_00781_039_20251107191705_91.13.BIN,16.56,07/11/2025 19:16
TG039_39541_67364_01161_039_20251107115257_91.13.BIN,40.73,07/11/2025 22:39
TG039_39541_67364_01162_039_20251107224028_91.13.BIN,38.62,07/11/2025 22:39
TG039_39542_66581_01283_039_20251107195028_91.13.BIN,75.08,07/11/2025 19:49
